    85   0.211245E+04   0.506609E+00   0.201135E-02  -0.126607E+02
    86   0.213863E+04   0.520943E+00   0.205916E-02  -0.132199E+02
    87   0.216522E+04   0.535320E+00   0.210757E-02  -0.137848E+02
    88   0.219179E+04   0.549755E+00   0.215658E-02  -0.143555E+02
    89   0.221871E+04   0.564234E+00   0.220618E-02  -0.149336E+02
    90   0.224583E+04   0.578721E+00   0.225639E-02  -0.155163E+02
    91   0.227307E+04   0.593209E+00   0.230720E-02  -0.161044E+02
    92   0.230060E+04   0.607684E+00   0.235862E-02  -0.166972E+02
    93   0.232840E+04   0.622140E+00   0.241066E-02  -0.172948E+02
    94   0.235626E+04   0.636541E+00   0.246331E-02  -0.178957E+02
    95   0.238440E+04   0.650887E+00   0.251658E-02  -0.185007E+02
    96   0.241252E+04   0.665165E+00   0.257047E-02  -0.191091E+02
    97   0.244108E+04   0.679361E+00   0.262499E-02  -0.197203E+02
    98   0.246984E+04   0.693468E+00   0.268014E-02  -0.203321E+02
    99   0.249867E+04   0.707451E+00   0.273592E-02  -0.209476E+02
   100   0.252779E+04   0.721310E+00   0.279234E-02  -0.215622E+02
   101   0.255704E+04   0.735105E+00   0.284940E-02  -0.221790E+02
   102   0.258680E+04   0.748690E+00   0.290710E-02  -0.227960E+02
   103   0.261648E+04   0.762139E+00   0.296544E-02  -0.234138E+02
   104   0.264638E+04   0.775454E+00   0.302444E-02  -0.240295E+02
   105   0.267642E+04   0.788561E+00   0.308408E-02  -0.246447E+02
   106   0.270668E+04   0.801536E+00   0.314439E-02  -0.252588E+02
   107   0.273686E+04   0.814230E+00   0.320535E-02  -0.258702E+02
   108   0.276741E+04   0.826719E+00   0.326697E-02  -0.264798E+02
   109   0.279811E+04   0.838931E+00   0.332926E-02  -0.270861E+02
   110   0.282888E+04   0.850865E+00   0.339222E-02  -0.276877E+02
   111   0.285980E+04   0.862598E+00   0.345585E-02  -0.282862E+02
   112   0.289087E+04   0.874055E+00   0.352016E-02  -0.288808E+02
   113   0.292216E+04   0.885236E+00   0.358516E-02  -0.294700E+02
   114   0.295352E+04   0.896068E+00   0.365083E-02  -0.300531E+02
   115   0.298511E+04   0.906700E+00   0.371719E-02  -0.306301E+02
   116   0.301669E+04   0.916909E+00   0.378425E-02  -0.312002E+02
   117   0.304856E+04   0.926770E+00   0.385200E-02  -0.317626E+02
   118   0.308058E+04   0.936432E+00   0.392046E-02  -0.323182E+02
   119   0.311259E+04   0.945746E+00   0.398962E-02  -0.328646E+02
   120   0.314475E+04   0.954564E+00   0.405949E-02  -0.334019E+02
   121   0.317689E+04   0.963184E+00   0.413007E-02  -0.339301E+02
   122   0.320910E+04   0.971309E+00   0.420138E-02  -0.344484E+02
   123   0.324138E+04   0.979013E+00   0.427340E-02  -0.349568E+02
   124   0.327371E+04   0.986372E+00   0.434616E-02  -0.354523E+02
   125   0.330604E+04   0.993312E+00   0.441966E-02  -0.359372E+02
   126   0.333843E+04   0.999906E+00   0.449389E-02  -0.364107E+02
   127   0.337081E+04   0.100601E+01   0.456887E-02  -0.368721E+02
   128   0.340317E+04   0.101176E+01   0.464460E-02  -0.373207E+02
   129   0.343559E+04   0.101703E+01   0.472109E-02  -0.377556E+02
   130   0.346800E+04   0.102180E+01   0.479835E-02  -0.381761E+02
   131   0.350039E+04   0.102623E+01   0.487637E-02  -0.385837E+02
   132   0.353284E+04   0.103017E+01   0.495517E-02  -0.389756E+02
   133   0.356520E+04   0.103369E+01   0.503476E-02  -0.393539E+02
   134   0.359755E+04   0.103679E+01   0.511513E-02  -0.397142E+02
   135   0.362989E+04   0.103940E+01   0.519630E-02  -0.400596E+02
   136   0.366207E+04   0.104152E+01   0.527828E-02  -0.403864E+02
   137   0.369425E+04   0.104322E+01   0.536106E-02  -0.406969E+02
   138   0.372636E+04   0.104443E+01   0.544466E-02  -0.409897E+02
   139   0.375823E+04   0.104530E+01   0.552908E-02  -0.412639E+02
   140   0.379019E+04   0.104560E+01   0.561434E-02  -0.415205E+02
   141   0.382192E+04   0.104541E+01   0.570043E-02  -0.417573E+02
   142   0.385365E+04   0.104480E+01   0.578736E-02  -0.419750E+02
   143   0.388532E+04   0.104377E+01   0.587515E-02  -0.421737E+02
   144   0.391677E+04   0.104226E+01   0.596379E-02  -0.423527E+02
   145   0.394808E+04   0.104040E+01   0.605330E-02  -0.425112E+02
   146   0.397948E+04   0.103797E+01   0.614368E-02  -0.426494E+02
   147   0.401051E+04   0.103520E+01   0.623493E-02  -0.427659E+02
   148   0.404142E+04   0.103194E+01   0.632707E-02  -0.428620E+02
   149   0.407227E+04   0.102826E+01   0.642009E-02  -0.429365E+02
   150   0.410284E+04   0.102424E+01   0.651401E-02  -0.429871E+02
   151   0.413328E+04   0.101980E+01   0.660884E-02  -0.430168E+02
   152   0.416344E+04   0.101486E+01   0.670456E-02  -0.430242E+02
   153   0.419348E+04   0.100958E+01   0.680120E-02  -0.430069E+02
   154   0.422331E+04   0.100396E+01   0.689875E-02  -0.429673E+02
   155   0.425294E+04   0.997989E+00   0.699721E-02  -0.429046E+02
   156   0.428222E+04   0.991669E+00   0.709660E-02  -0.428188E+02
   157   0.431144E+04   0.984999E+00   0.719692E-02  -0.427084E+02
   158   0.434038E+04   0.978054E+00   0.729817E-02  -0.425741E+02
   159   0.436904E+04   0.970683E+00   0.740034E-02  -0.424160E+02
   160   0.439750E+04   0.963034E+00   0.750345E-02  -0.422325E+02
   161   0.442575E+04   0.955179E+00   0.760750E-02  -0.420251E+02
   162   0.445372E+04   0.946971E+00   0.771249E-02  -0.417938E+02
   163   0.448156E+04   0.938481E+00   0.781841E-02  -0.415372E+02
   164   0.450897E+04   0.929783E+00   0.792527E-02  -0.412566E+02
   165   0.453625E+04   0.920801E+00   0.803307E-02  -0.409500E+02
   166   0.456325E+04   0.911684E+00   0.814181E-02  -0.406186E+02
   167   0.459004E+04   0.902206E+00   0.825149E-02  -0.402634E+02
   168   0.461640E+04   0.892740E+00   0.836210E-02  -0.398821E+02
   169   0.464247E+04   0.882986E+00   0.847365E-02  -0.394745E+02
   170   0.466827E+04   0.873165E+00   0.858613E-02  -0.390424E+02
   171   0.469363E+04   0.863278E+00   0.869954E-02  -0.385833E+02
   172   0.471863E+04   0.853249E+00   0.881388E-02  -0.380988E+02
   173   0.474320E+04   0.843076E+00   0.892914E-02  -0.375889E+02
   174   0.476749E+04   0.833056E+00   0.904532E-02  -0.370536E+02
   175   0.479142E+04   0.822890E+00   0.916242E-02  -0.364921E+02
   176   0.481485E+04   0.812800E+00   0.928042E-02  -0.359045E+02
   177   0.483791E+04   0.802710E+00   0.939933E-02  -0.352921E+02
   178   0.486054E+04   0.792841E+00   0.951914E-02  -0.346535E+02
   179   0.488275E+04   0.782894E+00   0.963984E-02  -0.339888E+02
   180   0.490467E+04   0.773090E+00   0.976143E-02  -0.332993E+02
   181   0.492609E+04   0.763426E+00   0.988391E-02  -0.325850E+02
   182   0.494708E+04   0.753976E+00   0.100073E-01  -0.318446E+02
   183   0.496757E+04   0.744663E+00   0.101315E-01  -0.310793E+02
   184   0.498771E+04   0.735560E+00   0.102565E-01  -0.302886E+02
   185   0.500743E+04   0.726812E+00   0.103825E-01  -0.294745E+02
   186   0.502635E+04   0.718278E+00   0.105092E-01  -0.286341E+02
   187   0.504514E+04   0.710095E+00   0.106368E-01  -0.277690E+02
   188   0.506344E+04   0.702248E+00   0.107653E-01  -0.268805E+02
   189   0.508117E+04   0.694771E+00   0.108945E-01  -0.259672E+02
   190   0.509878E+04   0.687715E+00   0.110246E-01  -0.250312E+02
   191   0.511552E+04   0.681100E+00   0.111554E-01  -0.240697E+02
   192   0.513191E+04   0.674946E+00   0.112871E-01  -0.230848E+02
   193   0.514774E+04   0.669295E+00   0.114195E-01  -0.220780E+02
   194   0.516323E+04   0.664176E+00   0.115527E-01  -0.210470E+02
   195   0.517815E+04   0.659623E+00   0.116867E-01  -0.199941E+02
   196   0.519251E+04   0.655672E+00   0.118214E-01  -0.189186E+02
   197   0.520646E+04   0.652365E+00   0.119569E-01  -0.178218E+02
   198   0.521992E+04   0.649723E+00   0.120931E-01  -0.167031E+02
   199   0.523289E+04   0.647780E+00   0.122300E-01  -0.155631E+02
   200   0.524538E+04   0.646563E+00   0.123677E-01  -0.144026E+02
   201   0.525731E+04   0.646132E+00   0.125060E-01  -0.132209E+02
   202   0.526875E+04   0.646491E+00   0.126451E-01  -0.120194E+02
   203   0.527964E+04   0.647698E+00   0.127848E-01  -0.107973E+02
   204   0.528989E+04   0.649775E+00   0.129252E-01  -0.955756E+01
   205   0.529966E+04   0.652765E+00   0.130663E-01  -0.829793E+01
   206   0.530879E+04   0.656702E+00   0.132080E-01  -0.701963E+01
   207   0.531743E+04   0.661609E+00   0.133503E-01  -0.572308E+01
   208   0.532537E+04   0.667536E+00   0.134933E-01  -0.440876E+01
   209   0.533274E+04   0.674504E+00   0.136369E-01  -0.307701E+01
   210   0.533955E+04   0.682562E+00   0.137811E-01  -0.172869E+01
   211   0.534580E+04   0.691740E+00   0.139259E-01  -0.363833E+00
   212   0.535134E+04   0.702066E+00   0.140713E-01   0.101667E+01
   213   0.535639E+04   0.713582E+00   0.142173E-01   0.241289E+01
   214   0.536080E+04   0.726281E+00   0.143638E-01   0.382365E+01
   215   0.536465E+04   0.740352E+00   0.145108E-01   0.524826E+01
   216   0.536787E+04   0.755610E+00   0.146584E-01   0.668726E+01
   217   0.537059E+04   0.772209E+00   0.148065E-01   0.813868E+01
   218   0.537267E+04   0.790147E+00   0.149551E-01   0.960277E+01
   219   0.537419E+04   0.809423E+00   0.151042E-01   0.110805E+02
   220   0.537514E+04   0.830183E+00   0.152538E-01   0.125676E+02
   221   0.537553E+04   0.852353E+00   0.154038E-01   0.140661E+02
   222   0.537535E+04   0.876078E+00   0.155543E-01   0.155747E+02
   223   0.537446E+04   0.901283E+00   0.157053E-01   0.170942E+02
   224   0.537315E+04   0.927967E+00   0.158566E-01   0.186208E+02
   225   0.537119E+04   0.956276E+00   0.160083E-01   0.201576E+02
   226   0.536867E+04   0.986209E+00   0.161605E-01   0.217009E+02
   227   0.536551E+04   0.101776E+01   0.163129E-01   0.232522E+02
   228   0.536186E+04   0.105094E+01   0.164658E-01   0.248100E+02
   229   0.535763E+04   0.108581E+01   0.166190E-01   0.263730E+02
   230   0.535277E+04   0.112237E+01   0.167725E-01   0.279419E+02
   231   0.534726E+04   0.116070E+01   0.169262E-01   0.295159E+02
   232   0.534125E+04   0.120071E+01   0.170803E-01   0.310937E+02
   233   0.533468E+04   0.124263E+01   0.172347E-01   0.326737E+02
   234   0.532739E+04   0.128632E+01   0.173892E-01   0.342569E+02
   235   0.531960E+04   0.133183E+01   0.175440E-01   0.358416E+02
   236   0.531116E+04   0.137918E+01   0.176990E-01   0.374280E+02
   237   0.530216E+04   0.142842E+01   0.178542E-01   0.390146E+02
   238   0.529258E+04   0.147965E+01   0.180096E-01   0.406015E+02
   239   0.528251E+04   0.153270E+01   0.181651E-01   0.421878E+02
   240   0.527172E+04   0.158764E+01   0.183207E-01   0.437716E+02
   241   0.526050E+04   0.164463E+01   0.184764E-01   0.453534E+02
   242   0.524871E+04   0.170352E+01   0.186322E-01   0.469327E+02
   243   0.523635E+04   0.176445E+01   0.187881E-01   0.485079E+02
   244   0.522341E+04   0.182734E+01   0.189440E-01   0.500799E+02
   245   0.520990E+04   0.189227E+01   0.191000E-01   0.516457E+02
   246   0.519589E+04   0.195924E+01   0.192559E-01   0.532069E+02
   247   0.518138E+04   0.202817E+01   0.194118E-01   0.547612E+02
   248   0.516629E+04   0.209943E+01   0.195677E-01   0.563087E+02
   249   0.515078E+04   0.217249E+01   0.197235E-01   0.578487E+02
   250   0.513469E+04   0.224781E+01   0.198792E-01   0.593797E+02
   251   0.511818E+04   0.232509E+01   0.200348E-01   0.609026E+02
   252   0.510101E+04   0.240454E+01   0.201903E-01   0.624159E+02
   253   0.508357E+04   0.248594E+01   0.203457E-01   0.639180E+02
   254   0.506555E+04   0.256961E+01   0.205009E-01   0.654091E+02
   255   0.504703E+04   0.265523E+01   0.206559E-01   0.668891E+02
   256   0.502807E+04   0.274319E+01   0.208107E-01   0.683582E+02
   257   0.500869E+04   0.283303E+01   0.209653E-01   0.698080E+02
   258   0.498881E+04   0.292514E+01   0.211196E-01   0.712514E+02
   259   0.496849E+04   0.301936E+01   0.212737E-01   0.726735E+02
   260   0.494782E+04   0.311569E+01   0.214275E-01   0.740891E+02
   261   0.492665E+04   0.321408E+01   0.215810E-01   0.754760E+02
   262   0.490497E+04   0.331472E+01   0.217343E-01   0.768565E+02
   263   0.488316E+04   0.341742E+01   0.218871E-01   0.782233E+02
   264   0.486076E+04   0.352224E+01   0.220397E-01   0.795688E+02
   265   0.483787E+04   0.362911E+01   0.221918E-01   0.808858E+02
   266   0.481468E+04   0.373825E+01   0.223436E-01   0.821965E+02
   267   0.479099E+04   0.384930E+01   0.224950E-01   0.834786E+02
   268   0.476695E+04   0.396263E+01   0.226460E-01   0.847472E+02
   269   0.474239E+04   0.407794E+01   0.227966E-01   0.859946E+02
   270   0.471763E+04   0.419531E+01   0.229467E-01   0.872211E+02
   271   0.469243E+04   0.431466E+01   0.230964E-01   0.884266E+02
   272   0.466702E+04   0.443630E+01   0.232456E-01   0.896037E+02
   273   0.464118E+04   0.455963E+01   0.233944E-01   0.907673E+02
   274   0.461505E+04   0.468524E+01   0.235427E-01   0.918952E+02
   275   0.458856E+04   0.481263E+01   0.236905E-01   0.930096E+02
   276   0.456186E+04   0.494201E+01   0.238378E-01   0.940883E+02
   277   0.453472E+04   0.507339E+01   0.239845E-01   0.951536E+02
   278   0.450737E+04   0.520669E+01   0.241308E-01   0.961833E+02
   279   0.447973E+04   0.534184E+01   0.242765E-01   0.971849E+02
   280   0.445180E+04   0.547885E+01   0.244216E-01   0.981731E+02
   281   0.442374E+04   0.561778E+01   0.245662E-01   0.991258E+02
   282   0.439523E+04   0.575835E+01   0.247103E-01   0.100050E+03
   283   0.436658E+04   0.590077E+01   0.248538E-01   0.100947E+03
   284   0.433772E+04   0.604498E+01   0.249967E-01   0.101816E+03
   285   0.430865E+04   0.619098E+01   0.251390E-01   0.102656E+03
   286   0.427928E+04   0.633862E+01   0.252808E-01   0.103461E+03
   287   0.424969E+04   0.648790E+01   0.254219E-01   0.104246E+03
   288   0.421997E+04   0.663882E+01   0.255624E-01   0.104995E+03
   289   0.419002E+04   0.679132E+01   0.257024E-01   0.105717E+03
   290   0.415993E+04   0.694524E+01   0.258417E-01   0.106410E+03
   291   0.412970E+04   0.710134E+01   0.259804E-01   0.107061E+03
   292   0.409903E+04   0.725849E+01   0.261185E-01   0.107692E+03
   293   0.406850E+04   0.741632E+01   0.262559E-01   0.108280E+03
   294   0.403769E+04   0.757634E+01   0.263927E-01   0.108848E+03
   295   0.400695E+04   0.773704E+01   0.265289E-01   0.109373E+03
   296   0.397592E+04   0.789993E+01   0.266644E-01   0.109870E+03
   297   0.394481E+04   0.806277E+01   0.267993E-01   0.110340E+03
   298   0.391349E+04   0.822780E+01   0.269336E-01   0.110768E+03
   299   0.388216E+04   0.839426E+01   0.270672E-01   0.111160E+03
   300   0.385069E+04   0.856069E+01   0.272001E-01   0.111518E+03
   301   0.381915E+04   0.872857E+01   0.273324E-01   0.111848E+03
   302   0.378760E+04   0.889715E+01   0.274640E-01   0.112150E+03
   303   0.375598E+04   0.906719E+01   0.275949E-01   0.112410E+03
   304   0.372428E+04   0.923868E+01   0.277252E-01   0.112628E+03
   305   0.369259E+04   0.941015E+01   0.278548E-01   0.112818E+03
   306   0.366081E+04   0.958235E+01   0.279837E-01   0.112973E+03
   307   0.362904E+04   0.975527E+01   0.281120E-01   0.113086E+03
   308   0.359726E+04   0.993040E+01   0.282396E-01   0.113178E+03
   309   0.356555E+04   0.101048E+02   0.283665E-01   0.113221E+03
   310   0.353376E+04   0.102792E+02   0.284927E-01   0.113236E+03
   311   0.350205E+04   0.104558E+02   0.286183E-01   0.113208E+03
   312   0.347040E+04   0.106316E+02   0.287432E-01   0.113152E+03
   313   0.343875E+04   0.108082E+02   0.288674E-01   0.113054E+03
   314   0.340716E+04   0.109856E+02   0.289910E-01   0.112928E+03
   315   0.337564E+04   0.111622E+02   0.291138E-01   0.112760E+03
   316   0.334419E+04   0.113396E+02   0.292360E-01   0.112556E+03
   317   0.331281E+04   0.115162E+02   0.293576E-01   0.112317E+03
   318   0.328149E+04   0.116944E+02   0.294784E-01   0.112043E+03
   319   0.325031E+04   0.118719E+02   0.295987E-01   0.111734E+03
   320   0.321928E+04   0.120494E+02   0.297182E-01   0.111396E+03
   321   0.318830E+04   0.122276E+02   0.298371E-01   0.111016E+03
   322   0.315747E+04   0.124044E+02   0.299554E-01   0.110601E+03
   323   0.312677E+04   0.125813E+02   0.300730E-01   0.110150E+03
   324   0.309621E+04   0.127589E+02   0.301900E-01   0.109656E+03
   325   0.306586E+04   0.129337E+02   0.303063E-01   0.109142E+03
   326   0.303557E+04   0.131099E+02   0.304220E-01   0.108577E+03
   327   0.300549E+04   0.132855E+02   0.305371E-01   0.107985E+03
   328   0.297562E+04   0.134597E+02   0.306516E-01   0.107364E+03
   329   0.294588E+04   0.136339E+02   0.307656E-01   0.106701E+03
   330   0.291636E+04   0.138067E+02   0.308789E-01   0.106002E+03
   331   0.288711E+04   0.139789E+02   0.309916E-01   0.105274E+03
   332   0.285800E+04   0.141511E+02   0.311038E-01   0.104519E+03
   333   0.282909E+04   0.143219E+02   0.312154E-01   0.103728E+03
   334   0.280047E+04   0.144921E+02   0.313265E-01   0.102901E+03
   335   0.277197E+04   0.146601E+02   0.314371E-01   0.102039E+03
   336   0.274376E+04   0.148275E+02   0.315472E-01   0.101149E+03
   337   0.271582E+04   0.149942E+02   0.316567E-01   0.100215E+03
   338   0.268809E+04   0.151589E+02   0.317658E-01   0.992606E+02
   339   0.266071E+04   0.153236E+02   0.318744E-01   0.982704E+02
   340   0.263353E+04   0.154862E+02   0.319825E-01   0.972593E+02
   341   0.260655E+04   0.156467E+02   0.320902E-01   0.962049E+02
   342   0.257992E+04   0.158073E+02   0.321975E-01   0.951222E+02
   343   0.255357E+04   0.159651E+02   0.323044E-01   0.940110E+02
   344   0.252756E+04   0.161215E+02   0.324109E-01   0.928714E+02
   345   0.250176E+04   0.162759E+02   0.325171E-01   0.917034E+02
   346   0.247630E+04   0.164296E+02   0.326229E-01   0.905142E+02
   347   0.245111E+04   0.165805E+02   0.327283E-01   0.892891E+02
   348   0.242628E+04   0.167294E+02   0.328335E-01   0.880355E+02
   349   0.240171E+04   0.168769E+02   0.329384E-01   0.867532E+02
   350   0.237749E+04   0.170215E+02   0.330430E-01   0.854498E+02
   351   0.235376E+04   0.171649E+02   0.331473E-01   0.841178E+02
   352   0.233015E+04   0.173062E+02   0.332514E-01   0.827570E+02
   353   0.230696E+04   0.174447E+02   0.333553E-01   0.813825E+02
   354   0.228405E+04   0.175811E+02   0.334591E-01   0.799717E+02
   355   0.226155E+04   0.177155E+02   0.335626E-01   0.785396E+02
   356   0.223939E+04   0.178478E+02   0.336660E-01   0.770935E+02
   357   0.221758E+04   0.179773E+02   0.337693E-01   0.756185E+02
   358   0.219619E+04   0.181033E+02   0.338725E-01   0.741295E+02
   359   0.217508E+04   0.182272E+02   0.339756E-01   0.726116E+02
   360   0.215438E+04   0.183491E+02   0.340786E-01   0.710758E+02
   361   0.213402E+04   0.184682E+02   0.341816E-01   0.695176E+02
   362   0.211409E+04   0.185845E+02   0.342846E-01   0.679401E+02
   363   0.209450E+04   0.186987E+02   0.343876E-01   0.663453E+02
   364   0.207533E+04   0.188087E+02   0.344906E-01   0.647295E+02
   365   0.205651E+04   0.189166E+02   0.345936E-01   0.630986E+02
   366   0.203811E+04   0.190218E+02   0.346967E-01   0.614497E+02
   367   0.202013E+04   0.191227E+02   0.347999E-01   0.597848E+02
   368   0.200242E+04   0.192215E+02   0.349032E-01   0.581055E+02
   369   0.198528E+04   0.193176E+02   0.350066E-01   0.564094E+02
   370   0.196848E+04   0.194101E+02   0.351101E-01   0.547018E+02
   371   0.195203E+04   0.194991E+02   0.352138E-01   0.529788E+02
   372   0.193601E+04   0.195854E+02   0.353176E-01   0.512449E+02
   373   0.192040E+04   0.196681E+02   0.354217E-01   0.494970E+02
   374   0.190521E+04   0.197481E+02   0.355260E-01   0.477389E+02
   375   0.189038E+04   0.198245E+02   0.356305E-01   0.459705E+02
   376   0.187603E+04   0.198982E+02   0.357353E-01   0.441917E+02
   377   0.186211E+04   0.199676E+02   0.358403E-01   0.424054E+02
   378   0.184854E+04   0.200335E+02   0.359456E-01   0.406087E+02
   379   0.183538E+04   0.200967E+02   0.360512E-01   0.388060E+02
   380   0.182273E+04   0.201571E+02   0.361572E-01   0.369949E+02
   381   0.181042E+04   0.202110E+02   0.362634E-01   0.351785E+02
   382   0.179846E+04   0.202637E+02   0.363701E-01   0.333573E+02
   383   0.178700E+04   0.203121E+02   0.364771E-01   0.315299E+02
   384   0.177603E+04   0.203563E+02   0.365845E-01   0.297000E+02
   385   0.176533E+04   0.203984E+02   0.366922E-01   0.278659E+02
   386   0.175514E+04   0.204364E+02   0.368005E-01   0.260299E+02
   387   0.174529E+04   0.204701E+02   0.369091E-01   0.241920E+02
   388   0.173587E+04   0.205003E+02   0.370182E-01   0.223535E+02
   389   0.172687E+04   0.205247E+02   0.371278E-01   0.205145E+02
   390   0.171829E+04   0.205487E+02   0.372378E-01   0.186770E+02
   391   0.171013E+04   0.205677E+02   0.373484E-01   0.168396E+02
   392   0.170233E+04   0.205847E+02   0.374594E-01   0.150052E+02
   393   0.169502E+04   0.205968E+02   0.375710E-01   0.131730E+02
   394   0.168806E+04   0.206053E+02   0.376832E-01   0.113452E+02
   395   0.168146E+04   0.206096E+02   0.377959E-01   0.952018E+01
   396   0.167535E+04   0.206105E+02   0.379091E-01   0.770153E+01
